discuss_id,user_id,challenge_id,dis_id,parent_discuss_id,root_discuss_id,reply_discuss_id,content,praises_count,created_at
39558,52673,4045.0,1423.0,39417.0,39417.0,,"1、默认构造函数：因为定义了一个有参构造函数 ，后者存在时编译器不会提供缺省的构造函数。
2、自己写时可以把三个函数定义为成员函数，这里是为了配合run.cpp里面的调用方式",0,2020-06-13 12:49:53
39561,45111,3488.0,1171.0,,,,"int a=fileName.indexOf("".java"");
       int a1=fileName.indexOf(""@"");
       int a2=fileName.indexOf("".com"");
       int b=email.indexOf(""@"");
       int c=email.indexOf(""."");
       int b1=email.lastIndexOf(""@"");
    if(a1==-1&&a>0&&a2==-1){
        System.out.println(""Java文件名正确"");
    }else{System.out.println(""Java文件名无效"");}
    if(b!=-1&&c!=-1&&b<c&&b==b1){
        System.out.println(""邮箱名正确"");
    }else{System.out.println(""邮箱名无效"");}
	这一关绝对有bug，",1,2020-06-13 14:18:10
39584,45111,3302.0,1104.0,,,,这个空格有毒,0,2020-06-13 19:31:01
39597,37449,938.0,330.0,,,,第一关注意调有的是float 有的是double,0,2020-06-13 21:18:52
39608,107301,230.0,99.0,,,,,0,2020-06-13 23:10:20
39618,108536,2706.0,890.0,,,,设计第三关的老师好像个戏精哈哈哈哈哈,2,2020-06-14 00:33:30
39623,106647,243.0,100.0,39394.0,39394.0,,是时候学习了,0,2020-06-14 08:47:38
39633,102214,2238.0,741.0,,,,"第四关有点坑啊  知识点那里明明是：1,$s/old/new/g
答案偏偏是：0，$s/old/new/g 效果明明一样 非要算错  浪费47分钟 无语了 。。。
真的不严谨！！！！！！",2,2020-06-14 10:46:36
39637,99178,139.0,67.0,11167.0,11167.0,,感觉怪怪的就是不知道哪有问题。。,0,2020-06-14 11:10:51
39640,105897,2813.0,922.0,38610.0,38610.0,,链表？不存在的,0,2020-06-14 11:28:40
39643,70299,3389.0,1144.0,31388.0,31388.0,,老哥稳,0,2020-06-14 12:16:21
39668,53308,4439.0,1594.0,,,,"测试集有问题,没有打印出全部的信息，根本不可能过的了",0,2020-06-14 15:55:25
39674,53308,4439.0,1594.0,39668.0,39668.0,,不好意思，原来不导入测试集不需要的数据就好了,0,2020-06-14 16:22:30
39676,98649,1106.0,368.0,,,,第二关就是个坑吧，每次都得翻看前面的,3,2020-06-14 17:15:44
39717,3081,6356.0,2110.0,29511.0,29511.0,,"这类问题很多同学碰到。有可能是系统的原因。建议：
1.尝试多刷新几次页面，大部分情况可以解决；
2. 如果还是解决不了，那么请在讨论评论区具体描述问题，我们尽可能回答。",0,2020-06-15 09:43:18
39718,53502,6159.0,2107.0,28683.0,28683.0,,不太明白你的意思，你是认为数字可以0开头？但是一般认为，举个例子，017不是一个数字，17是一个数字。,0,2020-06-15 09:51:47
39719,53502,6159.0,2107.0,33065.0,33065.0,,暂时没有。这样的方法算是针对问题比较直接便捷的方法了，其他的方法可能需要从ASCII码对应匹配。,0,2020-06-15 09:55:44
39724,71551,2074.0,700.0,38111.0,38111.0,,这个是我自己的问题，我eclipse也开着必须要先shutdown才能,0,2020-06-15 11:02:49
39738,72264,4596.0,1652.0,,,,第二关真是个奇葩,0,2020-06-15 14:23:53
39758,108650,941.0,209.0,,,,"int *visited;
int i;
for(i=0;i<g->n;i++)
{
	visited[i]=0;
}是不行的，除非是用来接收地址，否则一定要开辟空间后才能用，就是要malloc一下，不然就会出现无法输出的问题。/(ㄒoㄒ)/~~",1,2020-06-15 16:57:52
39759,108650,941.0,209.0,39758.0,39758.0,,这个in搞错了，应该是for(i=0; i < g->n ;i++),0,2020-06-15 16:59:45
39786,106021,190.0,80.0,39494.0,39494.0,,谢谢哦，我考了80，耶,0,2020-06-15 22:05:18
39792,43137,8188.0,2874.0,36204.0,36204.0,,强,0,2020-06-16 08:40:15
39817,108650,3081.0,1022.0,,,,不要以为用另一个指针指向待插入的位置，然后对p指针malloc后赋值就万事大吉了。你是用一个空指针p指向另一个空指针，这并不是说p就可以代表另一个指针了，此时对p使用malloc相当于重新用p去指向一个新开辟的空间，这个p已经和原本被指向的指针没有任何关系了。正确的做法是找到待插入位置结点的父母（因为父母不是空指针）（用p指针指向此父母），判断是在左孩子还是右孩子处插入结点，然后用另一个指针，比如NEW（不是new，new是关键字），malloc并赋值，同时令NEW的左右孩子为空，然后令p->left=NEW，或者p->right=NEW,0,2020-06-16 12:25:54
39818,108650,3081.0,1022.0,,,,我与指针不共戴天![](/api/attachments/1058778),3,2020-06-16 12:30:43
39882,106175,230.0,99.0,,,,。。,0,2020-06-16 21:23:16
39885,113656,4689.0,1657.0,,,,图,0,2020-06-16 21:43:32
39898,68732,7765.0,2727.0,,,,"print '字符串'
单引号才能输出，否则语法错误",0,2020-06-17 01:09:50
39899,68732,7765.0,2727.0,36485.0,36485.0,,感谢大佬，不然真想不出来,0,2020-06-17 01:12:40
39917,35058,2452.0,816.0,,,,这代码注释我醉了,1,2020-06-17 10:20:34
39919,53308,5356.0,1894.0,,,,真的没有price,0,2020-06-17 10:34:03
39940,53308,5459.0,1931.0,,,,标准答案也过不了![](/api/attachments/1061702),0,2020-06-17 12:54:38
39942,70288,5462.0,1936.0,,,,所以第一题的意义是什么？？,0,2020-06-17 13:23:15
39953,26882,4735.0,1709.0,,,,第三组数据有多组解。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,1,2020-06-17 15:45:19
39972,29458,4735.0,1709.0,39953.0,39953.0,,是吗？只输出一种就可以过了,0,2020-06-17 20:15:41
40029,111830,1991.0,660.0,,,,打卡,1,2020-06-17 22:00:21
40030,111830,13381.0,4606.0,,,,111111,1,2020-06-17 22:00:53
40032,111830,2689.0,886.0,,,,打卡,0,2020-06-17 22:04:14
40035,111834,1813.0,555.0,33820.0,33820.0,,可以,0,2020-06-17 22:05:28
40036,111834,1813.0,555.0,33738.0,33738.0,,牛,0,2020-06-17 22:05:39
40037,111834,1714.0,555.0,33434.0,33434.0,,有bug,0,2020-06-17 22:05:46
40040,111834,1991.0,660.0,,,,打卡,1,2020-06-17 22:06:51
40041,111834,13363.0,4600.0,,,,打卡,0,2020-06-17 22:07:39
40042,111834,1504.0,506.0,15998.0,15998.0,,你这也太牛了吧,0,2020-06-17 22:09:11
40043,111834,13381.0,4606.0,40030.0,40030.0,,傻,0,2020-06-17 22:14:04
40132,70166,8260.0,2915.0,34965.0,34965.0,,"你把第四行的2改成lenth(name)-1,就对了",0,2020-06-19 09:33:40
40143,105075,2780.0,909.0,,,,第二题为什么两个函数的函数名和参数都一样啊，并且为啥没主函数,1,2020-06-19 10:05:44
40144,105075,2780.0,909.0,40143.0,40143.0,,哈哈哈哈哈哈哈哈哈哈哈哈让我自己打好吧,0,2020-06-19 10:07:23
40150,106334,235.0,99.0,,,,不会有人还没过吧，不会吧？不会吧？,2,2020-06-19 11:03:00
40152,105075,2780.0,909.0,40143.0,40143.0,,不是要考链表么为啥。。,0,2020-06-19 11:19:13
40234,47718,8262.0,2915.0,,,,"服了,好端端的代码文件和关数不匹配了",1,2020-06-20 00:57:05
40235,106573,323.0,102.0,,,,？,0,2020-06-20 08:27:37
40236,108995,2012.0,677.0,816.0,816.0,,...........................................................................................................,0,2020-06-20 08:30:08
40255,68736,3216.0,1084.0,,,,佛了，输出了两个amazon,0,2020-06-20 14:30:32
40316,91465,11580.0,4023.0,30773.0,30773.0,,第四关同样的问题。测试用例有问题。,0,2020-06-21 11:16:02
40353,99155,190.0,80.0,39494.0,39494.0,,大佬啊,0,2020-06-21 20:10:37
40387,106175,235.0,99.0,,,,.,0,2020-06-22 09:31:38
40422,62791,6025.0,2068.0,,,,result = arr[::-1].T,2,2020-06-22 16:03:46
40443,99031,21114.0,6275.0,40441.0,40441.0,,你用的新代码过的老实验，所以有这个问题，我来升级一下,0,2020-06-22 19:54:26
40444,99031,21114.0,6275.0,40441.0,40441.0,,这个需要老的框架来解决，建议做其他新版的实验,0,2020-06-22 20:00:25
40445,99031,21114.0,6275.0,40441.0,40441.0,,可以下载资源包中的历史框架，应该是2019年的,0,2020-06-22 20:00:52
40559,118618,21114.0,6275.0,,,,"不知道哪里出问题了？用的是storage.circ文件
![,](/api/attachments/1082841)",0,2020-06-23 11:33:13
40564,99031,21114.0,6275.0,40559.0,40559.0,,这个实验是老的，你用的新框架，新框架去对应单元实验去通关吧,0,2020-06-23 11:57:38
40565,99031,21114.0,6275.0,40441.0,40441.0,,下载目录里面有历史目录，或者当前代码到原始代码，直接下载到本地用,0,2020-06-23 11:58:15
40566,99031,21114.0,6275.0,40559.0,40559.0,,将代码恢复到初始状态，下载到本地就可以得到旧框架,0,2020-06-23 11:59:39
40568,118618,21114.0,6275.0,40559.0,40559.0,,懂了，谢谢老师,0,2020-06-23 12:14:22
40599,105724,14284.0,4859.0,,,,第一关的主函数没有办法输出文件的最后一个整数啊！！！还需要手动再加一个整数兜底？,0,2020-06-23 20:49:03
40602,106179,8348.0,2940.0,,,,做第四题还是goto香啊,0,2020-06-23 21:08:59
40611,120493,2850.0,934.0,,,,加油 加油,0,2020-06-23 23:07:24
40612,120493,2275.0,774.0,37894.0,37894.0,,直接system.out.println(Arrays.toString(数组名))；,0,2020-06-23 23:08:39
40613,120493,2469.0,774.0,37876.0,37876.0,,avg前加 int,0,2020-06-23 23:09:05
40614,120493,2269.0,774.0,,,,加油,0,2020-06-23 23:09:22
40616,120493,2761.0,774.0,34941.0,34941.0,,删去 System.out.println(c);,0,2020-06-23 23:12:11
40693,114852,2230.0,763.0,,,,考古,0,2020-06-24 20:43:43
40718,120493,3258.0,1104.0,39737.0,39737.0,,SIX,0,2020-06-25 11:55:48
40719,120493,3291.0,1104.0,39540.0,39540.0,,删了 final,0,2020-06-25 11:56:39
40720,120493,3291.0,1104.0,39350.0,39350.0,,哈哈,0,2020-06-25 11:56:49
40741,44564,1483.0,497.0,15847.0,15847.0,,hahah,0,2020-06-25 18:18:54
40796,40850,530.0,189.0,,,,为什么先删除容器才能删除镜像呢。。。,0,2020-06-26 14:08:49
40853,108995,20567.0,6668.0,,,,原来如此,1,2020-06-27 17:56:27
40855,68741,3217.0,1084.0,,,,挺好,0,2020-06-27 18:07:01
40886,106665,4640.0,1675.0,,,,head指针只是名义上的头指针，不存储数据。这个设计，有点不走寻常路呀。,0,2020-06-28 10:19:05
40899,57460,1914.0,638.0,,,,"var c=parseInt(a)%parseInt(b);

    return a+b+c;
这样感觉挺简单",5,2020-06-28 12:51:22
40908,114852,4038.0,1423.0,,,,考古（其实是考试前抢救一下）,2,2020-06-28 14:36:24
40913,106045,2483.0,815.0,,,,这也没有说清楚吧，二维数组,0,2020-06-28 15:51:13
40945,106468,326.0,102.0,,,,？/??,0,2020-06-28 23:03:00
40946,106468,326.0,102.0,40860.0,40860.0,,en,0,2020-06-28 23:03:12
40947,106468,326.0,102.0,40193.0,40193.0,,miao a,0,2020-06-28 23:03:25
40950,106334,235.0,99.0,40387.0,40387.0,,。。。,0,2020-06-29 07:38:55
40953,106334,7991.0,2757.0,,,,没有什么歧义吧,0,2020-06-29 08:08:42
40955,107301,114.0,60.0,31728.0,31728.0,,"putchar(x)
putchar(x)
putchar(x)三个就可以了",0,2020-06-29 08:22:30
40958,41777,21121.0,6461.0,,,,输入参数 address 是形式为(host，port)的元组,0,2020-06-29 09:22:14
40985,122649,4578.0,1651.0,,,,5050,0,2020-06-29 18:44:26
41035,106010,2484.0,815.0,,,,加一,0,2020-06-30 10:51:52
41056,99201,191.0,80.0,,,,"就这？![  ]( /api/attachments/1107709 """" )",6,2020-06-30 21:13:37
41057,99201,235.0,99.0,,,,"就这？![  ]( /api/attachments/1107714 """" )",3,2020-06-30 21:14:24
41058,99201,246.0,100.0,,,,"就这水瓶？![  ]( /api/attachments/1107720 """" )",2,2020-06-30 21:15:07
41059,99201,297.0,101.0,,,,"不会吧不会吧，不会真的有人怕挂科吧![  ]( /api/attachments/1107722 """" )",3,2020-06-30 21:15:43
41060,99201,174.0,76.0,,,,"就这水瓶？就这啊？![  ]( /api/attachments/1107725 """" )",2,2020-06-30 21:16:30
41061,99201,194.0,80.0,39359.0,39359.0,,西藏大佬！,0,2020-06-30 21:18:02
41062,99201,162.0,71.0,,,,就这就这？,1,2020-06-30 21:20:39
41063,102083,6487.0,2270.0,12885.0,12885.0,,那你很棒棒哦,0,2020-06-30 21:21:26
41065,105784,234.0,99.0,10422.0,10422.0,,tql,0,2020-06-30 21:36:10
41078,106059,8351.0,2941.0,38711.0,38711.0,,九折？,0,2020-06-30 22:35:39
41082,52784,5542.0,1959.0,32839.0,32839.0,,Student单词打错了,0,2020-07-01 08:49:56
41087,106320,4684.0,1656.0,,,,ri,0,2020-07-01 09:39:38
41158,71519,4213.0,1504.0,,,,还不错,1,2020-07-01 18:21:15
41159,105638,180.0,82.0,,,,我以为是求a+a*a+a*a*a......,0,2020-07-01 19:59:55
41160,99210,235.0,99.0,41057.0,41057.0,,沙比,0,2020-07-01 20:09:51
41161,106187,190.0,80.0,39150.0,39150.0,,确实，数组不大，正确有时也得不全分,0,2020-07-01 20:24:02
41162,99968,288.0,101.0,,,,就这？,3,2020-07-01 20:34:18
41172,105505,4636.0,1675.0,,,,第二关竟然还有个文件夹！！！,2,2020-07-01 23:09:46
41175,104551,288.0,101.0,41162.0,41162.0,,niubi,0,2020-07-02 08:11:24
41182,105673,230.0,99.0,11031.0,11031.0,,可能编译器的问题,0,2020-07-02 15:14:01
41186,75566,3489.0,1171.0,35998.0,35998.0,,"Java的转义字符的原因吧，
. 必须得加转义字符\\",0,2020-07-02 15:51:37
41189,78176,3396.0,1145.0,,,,建议给的代码文件加点注释，小白表示有点读不懂！！！,0,2020-07-02 17:48:18
41192,105405,4067.0,1423.0,,,,啊，这逗号和冒号的设置，还真是中西结合。,3,2020-07-02 20:03:36
41199,99942,288.0,101.0,41162.0,41162.0,,niubi,0,2020-07-03 07:54:35
41201,99928,288.0,101.0,41162.0,41162.0,,niubi,0,2020-07-03 09:30:10
41203,99178,197.0,88.0,,,,"第二关题目里不是说m、n是三位正整数吗，但是第二个测试集里是两个两位数，而且还输出了3....
![,](/api/attachments/1113756)
![,](/api/attachments/1113759)",0,2020-07-03 11:02:00
41219,106021,235.0,99.0,41057.0,41057.0,,宁就是传说中的逗比,0,2020-07-03 17:53:29
41221,99975,288.0,101.0,41162.0,41162.0,,niubi,0,2020-07-03 19:20:55
41224,99961,288.0,101.0,41162.0,41162.0,,nb,0,2020-07-03 19:41:32
41232,106006,2563.0,848.0,,,,"第三关的第一个测试集好像有问题？![  ]( /api/attachments/1116460 """" )",0,2020-07-03 21:00:06
41233,106006,2563.0,848.0,41232.0,41232.0,,抱歉，没读完题,0,2020-07-03 21:01:34
41234,106340,2810.0,909.0,33867.0,33867.0,,你晕蛋呗,0,2020-07-03 21:08:23
41244,99965,288.0,101.0,41162.0,41162.0,,nb,0,2020-07-04 08:04:21
41247,99963,288.0,101.0,41162.0,41162.0,,nb,0,2020-07-04 09:10:15
41258,99031,21124.0,6275.0,41252.0,41252.0,,![](/api/attachments/1117871)  这一拍你就错了，这一关遇到错误就停止,0,2020-07-04 12:52:14
41265,79998,3489.0,1171.0,,,,第三关的java文件名验证，要是用charAt()会简单很多,0,2020-07-04 18:19:07
41386,54270,8262.0,2915.0,24911.0,24911.0,,可以改为sum,0,2020-07-09 17:16:28
41521,71551,3543.0,1180.0,,,,第二关在eclipse上，不用try catch我的会报错且无法运行，但是我不知道input的try catch怎么写，这里也没教,0,2020-07-11 17:15:22
41523,71551,3543.0,1180.0,41521.0,41521.0,,public static void main(String[] args)throws IOException{这样子就可以了,0,2020-07-11 17:20:58
41526,71551,3548.0,1180.0,,,,"我想知道怎么将一个文件复制到另一个地方后再将另一个文件复制到另一个地方。
在我的eclipse上，fw.close和fr.close后，将第一个文件复制到另一个地方，这样我就不能复制下一个文件了，
报错Stream closed；
如果我把fw.close和fr.close往后放到复制完成后/下一个fw2.close和fr2.close前,那么只会复制一个文件但是没有内容。",0,2020-07-11 20:09:03
41527,71551,3548.0,1180.0,41526.0,41526.0,,（不用FileInputStream fs）刚刚试过，复制第二关文件的时候用这个是可以的,0,2020-07-11 20:11:47
41528,71551,3548.0,1180.0,41526.0,41526.0,,先用FileReader复制第一个文件后，复制第二个文件的时候用FileInputStream这个是可以的,0,2020-07-11 20:12:33
41546,120617,3351.0,1133.0,,,,"一定要和上面的a,b对齐！！
符号之间要有空格",1,2020-07-12 16:40:32
41558,30709,2349.0,782.0,,,,明明程序没错为啥不能通过,1,2020-07-13 11:56:33
41568,49833,8037.0,2781.0,,,,你这最后一题 问题很大啊,0,2020-07-13 20:48:32
41570,106181,4640.0,1675.0,,,,第四关给的信息有点误导，GetByIndex返回的应该就是从头结点开始算的节点位置，而不是从头结点后开始算的,1,2020-07-14 08:19:20
41571,106181,4640.0,1675.0,41570.0,41570.0,,我的问题，和题目理解有偏差，题目的意思应该是从头结点后的第一个节点才开始存储数据。,0,2020-07-14 08:24:58
41578,71551,3481.0,1168.0,35108.0,35108.0,,赞,0,2020-07-14 15:19:10
41597,42184,16626.0,5495.0,,,,"编程要求那里描述错误了吧，是dcall(self.fp,n)不是dcall(self,fp,n)",0,2020-07-15 19:55:03
41614,106389,2117.0,723.0,,,,有意思,0,2020-07-16 20:14:30
41620,104650,3958.0,1381.0,,,,就这？太简单了吧,2,2020-07-17 11:49:28
41628,71551,3588.0,1187.0,36046.0,36046.0,,写对了应该两次就好了吧,0,2020-07-17 16:55:10
41630,71551,3804.0,1287.0,,,,我eclipse上一个线程就把票卖完了..,0,2020-07-17 18:47:41
41631,106553,3958.0,1381.0,41620.0,41620.0,,tql,0,2020-07-17 20:42:25
41636,99350,3958.0,1381.0,41593.0,41593.0,,"![  ]( /api/attachments/1129075 """" )",0,2020-07-17 21:54:43
41648,71551,5147.0,1846.0,,,,"clazz = Class.forName("""");这个里面一定要填自己的包和已经建立的类的名字（两个都要，例如clazz = Class.forName(""javap.javacl"");或者本题的 clazz = Class.forName(""step1.Person"");），可以是同工程的另一个包下的类，不然会报错并且输出对象null.",0,2020-07-18 21:23:13
41653,71551,5159.0,1846.0,,,,第二关我不加    field.setAccessible(true);这句给权限eclipse照样获取了age的值,0,2020-07-19 15:52:04
41658,93949,2269.0,774.0,,,,奥利给！,0,2020-07-20 09:07:19
41659,93955,2193.0,747.0,,,,违规评论已被屏蔽！,1,2020-07-20 09:09:52
41664,71551,5162.0,1846.0,,,,"第二种：通过Constructor对象的newInstance()方法,代码示例里clazz写成claz了吧",0,2020-07-20 15:03:19
41667,71551,6855.0,2368.0,,,,比较神奇，把这第一关四个包的直接复制到我eclipse上，把密码改好成我自己的密码，首先，jdbcInsert和jdbcTransaction会报错，都要将catch那句去掉，然后运行错误，找不到主类，要让我改为main。，之后运行就一堆报错了，不知道该改哪里，菜鸟驿站关于jdbc的教程也是一样特别含糊错误多。,1,2020-07-20 16:46:00
