course_id,name,description,visits,created_at,learning_notes,publish_time
2504,数据可视化,"数据可视化起源于1960s计算机图形学，人们使用计算机创建图形图表，可视化提取出来的数据，将数据的各种属性和变量呈现出来。随着计算机硬件的发展，人们创建更复杂规模更大的数字模型，发展了数据采集设备和数据保存设备。同理也需要更高级的计算机图形学技术及方法来创建这些规模庞大的数据集。随着数据可视化平台的拓展，应用领域的增加，表现形式的不断变化，以及增加了诸如实时动态效果、用户交互使用等，数据可视化像所有新兴概念一样边界不断扩大。
而我们熟悉的那些饼图、直方图、散点图、柱状图等，是最原始的统计图表，它们是数据可视化的最基础和常见应用。作为一种统计学工具，用于创建一条快速认识数据集的捷径，并成为一种令人信服的沟通手段。传达存在于数据中的基本信息。所以我们可以在大量PPT、报表、方案以及新闻见到统计图形。",51,2020-12-04 10:16:52,#,
2512,MySQL数据库应用技术,数据库应用技术是大数据专业的专业必修课，为数据处理做后盾，那么数据库的学习在于多看、多学、多想、多动手，只有将理论与实际相结合，才能够体现出数据开发与管理的重要性，展现知识学习的价值与力量，接下来我们将开启数据库应用技术的课程设计，对所学的数据库知识的进行实践操作。,194,2020-12-05 22:49:04,通过学习完成数据库、数据表的创建，数据的管理，索引、约束管理，数据查询等基本操作；能根据需求进行设计数据库、数据表结构，能进行存储过程和函数的定义与调用。,
2532,2019届C语言一班,##非本班人员勿进,7,2020-12-07 11:26:39,##不认真就挂科,
2542,大数据分析与处理,"随着计算机和信息技术的迅猛发展和普及应用，各行业应用所产生的数据呈爆炸性增长，传统的存储技术以及数据处理技术已经无法满足每天数百 TB 甚至数百 PB 级别的增长，因此，寻求有效的大数据存储方式、处理技术成为迫切的需求。
基于此，Hadoop 应运而生。它的分布式文件系统 HDFS 解决了大规模数据的分布式存储，MapReduce 解决了大规模数据的分析处理，Yarn 解决了数据分析的资源管理和作业调度。经过十多年的技术迭代，现如今的大数据生态圈日益壮大，除了Hadoop 以外，基于 Hadoop 演化的组件数高达六十多个，从功能上划分，可分为数据采集，数据存储，数据处理分析，数据展示，采集层的组件有 Flume 等；存储层的组件有 Hadoop、Hive、Hbase、Kafka、ES 等；数据分析处理层的组件有 Hadoop、Hive、Spark、Flink、Pig 等，展示层有 Kibana 等。从数据处理时效性划分，可分为离线处理和实时处理，离线处理的主要组件有 Hadoop、Hive、Spark 等，实时处理相关的组件有 Spark、Flink、Kafka、Flume 等。
本课程内容主要包括：数据采集、MapReduce编程模型、Hive 操作数据、Spark数据分析与处理。
<center>
<img src=""/api/attachments/1427842"">
</center>",346,2020-12-07 16:34:06,学习本课程需要你掌握 Java 语言、 Linux 系统的基本操作和 WEB 的语法结构。,2020-12-07 18:14:33
2544,数据挖掘,数据挖掘是人工智能和数据库领域研究的热点问题，所谓数据挖掘是指从数据库的大量数据中揭示出隐含的、先前未知的并有潜在价值的信息的非平凡过程。数据挖掘是一种决策支持过程，它主要基于人工智能、机器学习、模式识别、统计学、数据库、可视化技术等，高度自动化地分析企业的数据，作出归纳性的推理，从中挖掘出潜在的模式，帮助决策者调整市场策略，减少风险，作出正确的决策。,899,2020-12-07 16:47:51,本课程适合掌握Python语言基础的同学。,2020-12-07 18:28:11
2557,test,ss,7,2020-12-08 20:51:03,ss,
2567,数据结构与算法实践课程,"   本课程是《数据结构》的课内实验课程，共提供了十三个实训作业，每个实训作业设置2-10道关卡任务，共47道关卡（部分设置为选做）。
   实训内容覆盖线性表、栈、队列、稀疏矩阵、二叉树、树、图、查找、排序所涉及的存储结构、基本操作和应用实训。
   实训题目设置为竞赛形式，每道关卡和每个实训作业均设有排行榜。学生通过读代码、写代码、调试代码，训练熟练使用顺序表、链表、二叉链表以及十字链表、邻接矩阵、邻接表等混合存储结构的能力。",366,2020-12-11 16:32:11,"1.使用C和C++编程均可。
2.个人独立完成，代码提交后经过查重检测才能得到分数。",2021-01-28 17:58:33
2568,python,1,22,2020-12-11 17:06:07,1,
2575,2607,asd,9,2020-12-13 12:45:14,asd,
2607,test授权,1,190,2020-12-15 23:00:55,1,
2610,大数据存储管理,"为了有效应对现实世界中复杂多样性的大数据处理需求，需要针对不同的大数据应用特征，从多个角度、多个层次对大数据进行存储和管理。现如今大数据面临的存储管理问题：
- 存储规模大
大数据的一个显著特征就是数据量大，起始计算量单位至少是PB，甚至会采用更大的单位EB或ZB，导致存储规模相当大。

- 种类和来源多样化，存储管理复杂
目前，大数据主要来源于搜索引擎服务、电子商务、社交网络、音视频、在线服务、个人数据业务、地理信息数据、传统企业、公共机构等领域。

- 对数据服务的种类和水平要求高
大数据的价值密度相对较低，以及数据增长速度快、处理速度快、时效性要求也高，在这种情况下如何结合实际的业务，有效地组织管理、存储这些数据以能从浩瀚的数据中，挖掘其更深层次的数据价值，需要亟待解决。

Hadoop分布式文件系统 HDFS 解决了大规模数据的分布式存储。本课程将带领大家学习在 Hadoop 上的存储与管理。
",69,2020-12-17 11:09:52,学习本课程需要你掌握 Java 编程语言与 Linux 系统的基本操作。,
2611,haha,sdaf,30,2020-12-17 17:03:10,sdaf,
2616,人工智能应用案例,"人工智能或机器智能通过学习算法模拟类似人类的智能。如今，人工智能已入侵几乎每个行业。人工智能行业最近在几乎每个领域都蓬勃发展。

通过人工智能前置课程可以学习到基本的人工智能基础如机器学习、深度学习等。通过本课程，了解和学习人工智能如何在行业领域中应用的。",21,2020-12-18 15:39:07,本课程为人工智能的应用教学课程，需要具备基本的人工智能算法如机器学习、深度学习等。,
2617,实践课程,实践课程,19,2020-12-18 18:21:41,"滚犊子
",
2621,C++,暂无,3,2020-12-21 17:42:34,暂无,
2622,C++,暂无,4,2020-12-21 17:53:15,暂无,
2627,测试课程,534345,8,2020-12-22 17:54:48,44耳朵大V,
2635,testtest123,testtest123,61,2020-12-26 19:26:49,testtest123,
2662,6205,学习C语言,433,2021-01-09 20:26:09,"不抄袭
",
2663,java基础教学,安卓基础教程,5,2021-01-11 09:47:13,每天需要按时完成,
2664,算法认知与实践,"   算法是解决问题的步骤，程序是算法的代码实现。算法要依靠程序来完成功能，程序需要算法作为灵魂。算法是一系列解决问题的清晰指令，常常含有重复的步骤和一些比较或逻辑判断，是用来设计程序的蓝图，而实现算法的程序是按设计蓝图施工而得到的成品，是写出来让机器运行的。一种计算机程序语言让程序员能够准确地定义计算机所需要使用的数据，并精确地定义在不同情况下所应当采取的行动。 
",122,2021-01-11 14:27:58,"   本课程是面向已经学过C语言的学生开设的，是讲授每个计算机类专业的大学生都应具备的算法思维的课程，主要讲授算法类问题求解框架-问题与数学建模、算法策略设计以及算法复杂性与正确性，还将以案例形式介绍由问题到环境，再到受限资源约束下的问题求解算法，以及难解性问题、计算和算法之间的关系等。
   常有初学者说，算法是能看懂，但实现算法时出现障碍，这对程序设计的功底并不很深的初学者起步形成了阻力。 学习本课程时，将各种算法思想通过程序实现，可以加深对算法的理解，也是提高编程能力的一种有效手段。将算法与能够执行的具体代码之间建立联系，使得算法形象起来，搭建算法和程序之间联系，在调试程序的过程中，对算法的细节进行精细的钻研。",
2668,实践课程优化,暂无,130,2021-01-13 11:52:38,暂无,
2698,Java从入门到精通,邵阳学院物联网实验室内部使用,180,2021-01-14 20:51:32,请按时完成！,
2718,Linux程序开发,全面讲述Linux环境下基于C语言的系统编程技术以及相关的理论原理，主要内容包括Linux基本操作、Shell编程、系统I/O编程、文件系统、进程控制原理、多进程并发编程、信号机制、线程概念、多线程并发编程、同步与互斥的概念、基于信号量与P/V操作解决同步及互斥问题、经典同步问题、网络编程、并发网络应用编程等。,12,2021-01-18 15:56:28,安排有大量的程序实例、课后作业，还设计了很多示意图，以帮助学生理解Linux的概念、原理和技术。,
2720,Java基础,JAVA基础,405,2021-01-18 20:29:13,0,
2722,推荐系统入门实践,"![,](/api/attachments/1548901)

推荐系统（RS）主要是指应用协同智能（collaborative intelligence）做推荐的技术。个性化推荐系统能够有效的解决信息过载问题，推荐系统根据用户的历史偏好和约束为用户提供排序的个性化物品（item）推荐列表，更精准的推荐系统可以提升和改善用户体验。通常可以根据用户偏好、商品特征、用户-商品交易和其他环境因素（如时间、季节、位置等）生成推荐结果。所推荐的物品可以包括电影、书籍、餐厅、新闻条目等等。

推荐系统的相关文献把它们分成三类：
1. 协同过滤（仅使用用户与商品的交互信息生成推荐）系统
2. 基于内容（利用用户偏好和／或商品偏好）的系统
3. 混合推荐模型（使用交互信息、用户和商品的元数据）

在本节课程中将通过阅读相关材料和自己编写代码的方式来了和掌握基于解协同过滤的推荐系统实施细节。",160,2021-01-19 11:46:13,"学习本课程知识需要具备以下技能：
- python编程基础
- 具备pandas读取和处理数据的能力
- nunpy矩阵计算基础

",
