chapter_id,name,description,created_at
6220,寒假6205每日训练1月28日,,2021-01-27 23:22:35
6222,图像复原,"图像复原（image restoration）即利用退化过程的先验知识，去恢复已被退化图像的本来面目。

图像复原技术主要是针对成像过程中的“退化”而提出来的，而成像过程中的“退化”现象主要指成像系统受到各种因素的影响，诸如成像系统的散焦、设备与物体间存在相对运动或者是器材的固有缺陷等，导致图像的质量不能够达到理想要求。

图像复原技术通过去模糊函数去除图像中的模糊部分，还原图像的本真。",2021-01-28 14:53:00
6225,寒假6205每日训练1月29日,今日习题为结构体，所以你们要预习一下知识，结构体是学习数据结构的起步吧大概；然后之后每过几天就会更新下一些新的没学知识来给你们练习，预习下个学期的数据结构,2021-01-28 23:54:45
6230,常用库,本章节介绍了NumPy的基本操作以及Pandas的数据处理对象、对数据的操作等。,2021-01-29 17:35:01
6234,有监督学习模型,本章介绍监督学习中的回归分析，决策树等算法,2021-01-29 17:45:31
6238,模型评估选择,本章节介绍了机器学习的模型评估与选择。,2021-01-29 17:48:34
6240,综合项目案例,本章节通过几个综合案例加深对机器学习的理解与使用。,2021-01-29 17:50:36
6251,寒假6205每日训练1月30日,,2021-01-30 08:44:14
6253,机器学习算法,"机器学习(Machine Learning, ML)是一门多领域交叉学科，涉及概率论、统计学、逼近论、凸分析、算法复杂度理论等多门学科。专门研究计算机怎样模拟或实现人类的学习行为，以获取新的知识或技能，重新组织已有的知识结构使之不断改善自身的性能。",2021-01-30 10:13:25
6254,基于Python的机器学习,在Pthon下做机器学习，需要科学计算包和绘图库的支持，科学计算则是NumPy或SciPy，似乎NumPy更流行些。画图工具包则必定为matplotlib,2021-01-30 10:16:09
6272,无监督学习模型,本章介绍无监督学习中的K-means聚类，DBSCAN算法,2021-01-30 14:48:52
6276,结构体和共用体,,2021-01-30 18:56:46
6290,python基础,,2021-02-01 15:33:36
6291,python进阶——Pandas,,2021-02-01 15:35:45
6292,推荐系统入门实践,,2021-02-01 15:36:15
6293,推荐系统实战,,2021-02-01 15:37:17
6295,python入门——初体验,,2021-02-01 15:59:22
6296,python入门——基本数据类型,,2021-02-01 15:59:58
6298,python基础,,2021-02-01 16:54:10
6299,python进阶,,2021-02-01 16:54:17
6300,python高级,,2021-02-01 16:54:30
6301,python可视化,,2021-02-01 16:54:37
6302,科比投篮预测,,2021-02-01 16:54:55
6307,python入门——基础篇,,2021-02-02 09:54:02
6309,OpenCV基础,,2021-02-02 10:51:29
6311,行人检测实战,,2021-02-02 10:56:08
6312,python基础,,2021-02-02 11:06:33
6313,python进阶,,2021-02-02 11:06:58
6314,python项目实例,本章节以无人驾驶中的初级车道线检测项目为例，对课程中使用到的计算机视觉技术进行学习。,2021-02-02 11:53:01
6315,科比投篮预测综合实战,,2021-02-02 11:58:15
6316,python数据你分析,,2021-02-02 13:43:46
6317,python进阶——Numpy,,2021-02-02 18:04:38
6326,pyhton进阶,,2021-02-03 15:15:31
6331,2,2,2021-02-06 15:32:31
6332,1,1,2021-02-06 18:22:51
6334,基于 R 语言的机器学习,R是用于统计分析、绘图的语言和操作环境。R是属于GNU系统的一个自由、免费、源代码开放的软件。,2021-02-07 13:51:14
6337,asd,asd,2021-02-08 10:04:27
6353,第2阶段,,2021-02-14 22:08:53
6357,第一章 程序设计基本方法,,2021-02-19 15:44:59
6358,第二章 Python 程序实例解析,,2021-02-19 15:45:58
6359,第三章 基本数据类型,,2021-02-19 15:46:25
6360,第四章 程序的控制结构,,2021-02-19 15:46:59
6361,第五章 函数和代码复用,,2021-02-19 15:47:11
6362,第六章 组合数据类型,,2021-02-19 15:47:23
6363,第七章 文件和数据格式化,,2021-02-19 15:47:42
6364,综合应用：网络爬虫和自动化,,2021-02-19 15:48:03
6378,第一章,无,2021-02-22 14:52:50
6380,1,1,2021-02-23 15:21:30
6385,第四部分 面向对象,面向对象编程是C++对C语言的最重要的扩充，包括面向对象程序设计方法和面向对象语言。面向对象方法直接将问题的求解映射到对问题的认识上，将软件设计决策与客观世界的认识相匹配。面向对象程序设计将问题分解为一系列的实体（对象），这些实体通过协作来实现系统功能。,2021-02-24 08:29:54
6386,递归算法,在定义一个过程或函数时出现调用本过程或本函数的成分，称之为递归。若调用自身，称之为直接递归。若过程或函数p调用过程或函数q，而q又调用p，称之为间接递归。,2021-02-24 10:24:55
6387,动态规划算法,动态规划是一种解决多阶段决策问题的优化方法，把多阶段过程转化为一系列单阶段问题，利用各阶段之间的关系，逐个求解。,2021-02-24 10:45:15
6388,基础知识储备,"算法在计算机领域有着十分重要的地位，不仅具有深远的理论意义，而且解决了许多实际的问题，提高了程序执行效率。由此催生了一系列以算法为核心的竞赛，意在丰富和创造运用计算机解决实际问题的能力。随着各类算法竞赛的快速发展，规模也逐步扩大，受到了全世界范围内各高校、互联网公司和相关单位的认可和重视。
",2021-02-24 10:53:05
6390,排序算法,"排序就是将一组数据元素按某个数据项递增或递减的次序重修排列的过程。在排序问题中，通常将数据元素称为记录。关键字是要排序的数据元素中的一个数据项，排序是以关键字为基准进行的。

",2021-02-24 12:12:51
6409,第10章 位运算,"1. 理解常用的计数制：十进制、二进制、八进制和十六进制，以及各种进制之间的转换
2. 理解位运算的功能，学会根据不同的需要合理设计位运算表达式；
23.理解位段的作用，学会根据实际任务需要设计位段并事先按位操作。",2021-02-26 11:15:02
6410,第11章 文件,重点学习文件的打开、关闭以及文件的读取。,2021-02-26 11:15:35
6449,PHP基础语法,PHP基础语法实践,2021-02-27 23:41:55
6451,简单C程序,,2021-02-28 11:56:54
6452,基本输入输出操作,,2021-02-28 11:58:35
6453,选择结构程序设计,,2021-02-28 11:59:16
6454,循环语句的使用,,2021-02-28 14:27:44
6455,循环嵌套和流程转移控制,,2021-02-28 14:29:12
6456,数组及其应用,,2021-02-28 14:29:49
6457,字符数组及字符串应用,,2021-02-28 14:34:35
6458,函数及其应用,,2021-02-28 14:38:52
6459,基于数组的工资处理系统,,2021-02-28 14:39:36
6460,指针及其应用,,2021-02-28 14:40:14
6461,结构体与共用体,,2021-02-28 14:40:47
6462,链表的基本操作,,2021-02-28 14:41:36
6463,文件及其应用,,2021-02-28 14:42:06
6464,基于结构体的学生信息管理系统,,2021-02-28 14:42:43
6467,实验1Spark集群部署和基本使用,,2021-02-28 17:45:05
6473,linux系统编程,,2021-03-01 10:25:47
6476,python基础,python基础,2021-03-01 11:20:49
6488,初识Linux,,2021-03-02 09:34:50
6492,Linux 用户管理,,2021-03-02 10:24:43
6493,Linux文件/目录管理,,2021-03-02 10:27:18
6494,Linux压缩和归档文件,,2021-03-02 10:40:09
6495,Linux文件定位命令,,2021-03-02 10:41:26
6496,Linux 远程联机服务,,2021-03-02 10:42:03
6497,Linux网络实战,,2021-03-02 10:42:59
6500,linux入门,主要熟悉Linux实验环境、常用命令的使用、程序的编写、调试以及运行操作。,2021-03-02 21:22:11
6502,词法分析,,2021-03-03 08:24:07
6503,语法分析,,2021-03-03 09:04:02
6504,综合实验,,2021-03-03 09:08:00
6505,翻译,,2021-03-03 09:24:37
6506,练习1,初识JAVA,2021-03-03 09:38:30
6549,Flask 概念与安装,,2021-03-04 08:48:27
6550,单元九 拓展（二）：面向作战想定的无人车任务执行,,2021-03-04 09:13:30
6556,111,,2021-03-04 14:38:55
6562,第一章,,2021-03-05 10:40:38
6582,Python 程序设计基础,,2021-03-06 15:00:08
6588,课程视频-第1章 概述, ,2021-03-07 11:56:46
6589,课程视频-第2章  基本数据类型、运算符和表达式,,2021-03-07 14:22:14
6590,课程视频-第3章 简单输入输出,,2021-03-07 14:25:04
6591,课程视频-第4章 选择结构程序设计,,2021-03-07 14:28:13
6592,课程视频-第5章 循环结构程序设计,,2021-03-07 14:31:33
6593,课程视频-第6章 数组,,2021-03-07 14:34:58
6594,课程视频-第7章 函数,,2021-03-07 14:38:50
6595,课程视频-第8章 指针,,2021-03-07 14:39:08
6596,课程视频-第9章 自定义数据类型,,2021-03-07 14:39:23
6597,课程视频-第10章 位运算,,2021-03-07 14:39:41
6598,课程视频-第11章 文件,,2021-03-07 14:39:55
6599,实验一：Docker技术实战,,2021-03-07 18:10:47
6600,实验二：MapReduce编程实战,,2021-03-07 18:13:19
6607,软件测试基础,"软件测试基础包括：白盒测试，黑盒测试，单元测试
",2021-03-08 14:31:13
6635,第一章 导论,,2021-03-11 11:10:59
6649,asa,asa,2021-03-12 14:44:31
6653,线性回归实验,,2021-03-12 16:12:32
6655,线性数据结构,该部分训练线性结构的实现方法，涉及线性表、队列、栈。,2021-03-12 17:55:55
6656,树和图,该部分训练树形数据结构和图数据结构。,2021-03-12 17:56:54
6657,线性结构的应用,该部分训练线性结构在典型问题中的应用，以及针对线性结构的排序和查找算法,2021-03-12 18:01:46
6658,算法实验,该部分讲解了分治法、贪心思想、暴力的回溯法、动态规划。有着比较典型的算法，排序、解决最短路径问题。,2021-03-12 18:04:18
6662,ide,ide,2021-03-13 21:00:32
6663,jupyter,jupyter,2021-03-13 21:07:14
6664,ide2,asd,2021-03-13 21:08:30
6665,jupyter2,sdfs,2021-03-13 21:09:24
6684,4,32日常,2021-03-16 08:34:57
6685,MySQL,,2021-03-16 18:38:21
6686,Redis,,2021-03-16 18:42:09
6687,达梦数据库,,2021-03-16 18:42:31
6688,MongoDB,,2021-03-16 18:42:41
6689,SQL Server,,2021-03-16 18:42:51
6690,PostgreSQL,,2021-03-16 18:42:58
6691,HBase,,2021-03-16 18:43:09
6692,Linux命令行编程,,2021-03-16 18:56:10
6693,Jupyernotebook,,2021-03-16 18:57:04
6694,图形化桌面,,2021-03-16 18:57:20
6695,虚拟仿真,,2021-03-16 18:57:32
6701,接口测试-自动化基础,,2021-03-17 10:41:28
6704,HTML,,2021-03-17 22:06:31
6705,CSS,,2021-03-17 22:19:22
6706,Javascript,,2021-03-17 22:29:48
6707,JavaWeb,,2021-03-17 22:45:31
6709,框架,,2021-03-17 23:08:41
6991,线性表,,2021-03-22 16:03:41
6992,c语言回顾,,2021-03-22 16:09:19
6993,树,,2021-03-22 16:31:52
6994,图,,2021-03-22 16:32:01
6995,查找,,2021-03-22 16:32:09
6996,排序,,2021-03-22 16:32:16
7003,入门,实验进行,2021-03-22 22:31:32
7004,test,是大法师的,2021-03-22 22:37:59
7009,串,该部分讲解了串类型的定义，串的表示和实现，串的模式匹配算法，文本编辑，建立词索引表，数组和广义表等问题。,2021-03-23 15:25:11
7015,（1）认识Linux国产操作系统--麒麟操作系统,,2021-03-23 16:49:47
7016,栈和队列应用,栈和队列两种重要的线性结构，是学好数据结构的前提。该部分将会学习栈和队列中的经典问题。,2021-03-23 17:42:59
7018,查找,该部分讲解的是顺序表、静态树表、二叉平衡树、二叉排序树、B-树、B+树、键树和哈希表。,2021-03-23 23:56:37
